,building_type,sqft,yearbuilt,numberoffloors,airTemperature,humidity,power_consumption
8801,Other,9983.0,1950.0,1.0,22.450009547519272,71.3761076491214,100.7297521667663
8802,Sports Stadium,36715.0,1959.0,9.0,10.210201082484843,64.23926487557387,321.4027957040182
8803,Student Union,58627.0,1964.0,17.0,24.224436340100333,26.49683660011858,178.77055554616223
8804,Sports Stadium,282205.0,1999.0,22.0,24.693298803788906,26.57634878678078,368.618653121967
8805,Animal Shelter,26214.0,1914.0,4.0,8.828387147985566,63.79110475403622,42.59591296779321
8806,Chapel,93709.0,1942.0,6.0,9.749124752025475,63.03654148818777,56.869003842075216
8807,Museum,89196.0,2006.0,8.0,23.35240619752653,62.86443228271059,113.15011211741061
8808,K-12 School,69863.0,1961.0,24.0,15.879537078714762,62.25380532465404,40.17868249364608
8809,Market,4488.0,1926.0,1.0,10.998450707915104,84.17497873648375,0.0197319881440948
8810,Athletic,78750.0,1948.0,7.0,12.73021467042216,62.98536702102519,110.90339295307228
8811,Auditorium,172104.0,1976.0,14.0,9.076573837710866,63.6310812962916,75.84700255158032
8812,Public services,11326.0,1937.0,6.0,15.155519935031661,71.04020987767537,20.163581667163378
8813,Sports Arena,9991.0,1917.0,4.0,15.792985231273926,83.04316994750432,11.131228988131593
8814,Parking,469443.0,1953.0,4.0,15.081466840587087,62.98551214145275,95.50287464037496
8815,Non-Refrigerated Warehouse,34782.0,1945.0,21.0,15.82014056504526,61.59553613868973,167.2874509822677
8816,College Laboratory,168711.0,1954.0,13.0,9.730169700087165,74.34984183254191,249.57083846565578
8817,Classroom,283.0,1971.0,6.0,22.54011536458994,71.11010347079498,12.42148340882908
8818,Park,15932.0,2000.0,1.0,21.411421071849517,70.85837597739174,29.078740724246465
8819,Restaurant,18127.0,1993.0,2.0,15.231536127556614,63.35435321253903,60.211750156755954
8820,Hospital (General Medical & Surgical),105593.0,1963.0,29.0,24.364182117379382,62.84694689908451,228.74120405402937
8821,Greenhouse,27767.0,1995.0,5.0,11.234257859131118,84.17497873648375,34.94573733148712
8822,Education,149274.0,1998.0,7.0,15.120062447399743,71.38798560193516,40.6870320713927
8823,"Community Center, Community Centers",13590.0,2012.0,1.0,23.83909858584708,71.70287189088086,29.815485605779443
8824,Sports Stadium,32164.0,2006.0,11.0,24.132772989690128,63.40330851143919,152.9890284394696
8825,Greenhouse,127464.0,1930.0,5.0,10.25529418110166,63.34784682761214,139.7112739320199
8826,Office,30738.0,1973.0,9.0,23.81640343918012,71.8452678206541,35.14328550082388
8827,Athletic Field,76188.0,2002.0,11.0,9.33911401004104,63.29331681180858,232.40971185630204
8828,Research,602819.0,1977.0,30.0,12.784927111525619,62.75696718569412,1136.939619829327
8829,Retail,52876.0,1929.0,4.0,21.975264682485637,70.42869235085996,10.939264963368206
8830,Library,5375.0,1919.0,7.0,15.626131751315892,62.5043551117983,26.581857154617225
8831,Library,25827.0,1993.0,8.0,15.649290203206835,60.68762360123385,56.67556976930911
8832,Museum,46825.0,1953.0,8.0,23.433493301007744,63.16293823454839,26.27684049110896
8833,Athletic,58959.0,1961.0,7.0,12.521647987571427,62.39782710150036,1108.6922316100608
8834,Greenhouse,13130.0,1971.0,3.0,10.083942732888637,84.17497873648375,77.96960907762164
8835,Hospital,146816.0,1956.0,10.0,9.119325047515304,63.93548842197649,159.0615242922804
8836,Park,6168.0,1971.0,1.0,22.580654092076085,70.95131931587134,0.0197319881440948
8837,"Fire Station, Fire Stations",4225.0,1926.0,1.0,23.535547237887062,71.1202417628743,32.30410356651758
8838,College Laboratory,151769.0,1905.0,2.0,9.955640432591222,77.66349108605878,127.39079090325522
8839,Parking: Enclosed Garage,191745.0,1905.0,12.0,9.74891842008296,63.7823556786803,149.70417567829256
8840,Warehouse (Conditioned),78800.0,1907.0,1.0,10.000404640942731,84.17497873648375,24.819483912922855
8841,Ice Arena,402096.0,1948.0,22.0,9.324569931474304,63.43527290435866,977.2689939583768
8842,Library,37618.0,1939.0,12.0,15.71778506324588,61.65589043317055,30.56555514502288
8843,Classroom,164298.0,2000.0,18.0,22.726821843304872,62.32399475645539,524.8694378954863
8844,Maintenance Repair Shop,89292.0,1916.0,11.0,9.558861986559112,63.89950001921794,554.1039740098406
8845,Multifamily Housing,2842.0,1951.0,4.0,15.578004987838524,62.22486503000148,23.33385142008228
8846,Entertainment/public assembly,18270.0,1908.0,11.0,15.008843885075867,71.33972860738146,48.33373017757634
8847,Restaurant,15054.0,1966.0,4.0,22.58464132837739,84.17497873648375,17.175295517133325
8848,garage,246527.0,1949.0,23.0,22.72147325850171,63.43480063193119,97.84160634574368
8849,Retail,54324.0,1988.0,2.0,9.378100366784615,71.1278019853005,43.17647160787205
8850,Research,161598.0,1916.0,11.0,12.468325899433607,62.17554036358001,251.2368737875799
8851,Support,44428.0,1974.0,8.0,13.224154707585793,63.73200053650285,290.1360269005426
8852,Retail Store,14874.0,1952.0,5.0,15.43992068176348,61.65247551209349,207.75540086419122
8853,"Fire Station, Fire Stations",4318.0,1961.0,1.0,24.765041405119312,71.21885155787727,0.0197319881440948
8854,Library,329076.0,1910.0,9.0,15.279975064797604,62.82868652774534,98.26433248123004
8855,Community Center,283.0,1987.0,2.0,10.005550314492083,83.38890533345696,7.2453809800762485
8856,Hospital (General Medical & Surgical),97656.0,1994.0,9.0,9.15038677070279,62.51064028135701,1404.2694853350122
8857,Community Center,283.0,1991.0,1.0,10.11590849525291,81.86347172164174,0.0197319881440948
8858,Animal Shelter,5177.0,1924.0,3.0,9.933508691372413,84.17497873648375,36.00254389709394
8859,"Fire Station, Fire Stations",20128.0,1913.0,1.0,23.085487509687407,71.42399255171573,33.11454081263264
8860,Dormitory,51793.0,1902.0,4.0,10.1396498922214,75.95893326541493,280.9723979238487
8861,College Laboratory,217597.0,1990.0,21.0,24.209415228415914,63.1732986697715,311.22944562319606
8862,Park,283.0,1953.0,1.0,24.427892355377395,71.38168903638123,0.0197319881440948
8863,Conference Center,121908.0,1916.0,8.0,8.60656520387126,63.07019296552324,212.69198200499295
8864,College Classroom,29908.0,1977.0,8.0,23.536826396789916,62.38797485756528,84.09304536532551
8865,Classroom,691846.0,2006.0,22.0,25.075584311937067,71.00859746464451,1099.669948067077
8866,K-12 School,41968.0,1981.0,11.0,15.696776710570422,60.89723954154568,48.594472106864686
8867,K-12 School,117720.0,2001.0,6.0,15.582573788779385,61.38366836247196,95.46532444012958
8868,"Recreation Center, Community Centers",99143.0,2014.0,1.0,24.426706004385434,71.6016418201293,1.7277055646117603
8869,"Fire Station, Fire Stations",21855.0,1957.0,1.0,15.555459347062326,70.66115554538857,37.344321768624525
8870,Other/Specialty Hospital,6302.0,1954.0,7.0,15.628732192518868,63.09072723165865,45.82194315779249
8871,"Community Center, Community Centers",28029.0,1942.0,1.0,22.68645271794823,71.11157029294604,50.96687127574668
8872,Other,8428.0,1979.0,10.0,24.48757309920086,71.15875192324467,97.22417191707979
8873,College Laboratory,67556.0,1993.0,24.0,9.97794332081257,63.73285011472561,84.9004713931075
8874,Sports Arena,129456.0,1915.0,24.0,10.25775022271863,63.17515864028294,363.08400711325726
8875,Office,82424.0,1967.0,2.0,9.980045481056326,71.01950485069511,45.164514316079924
8876,Other - Lodging/Residential,5982.0,1977.0,1.0,15.718794420065372,62.20734363148734,6.313335919336065
8877,Warehouse (Conditioned),125522.0,1941.0,8.0,9.470799721416846,63.342708825522,69.7174298516337
8878,College Laboratory,324059.0,1974.0,30.0,23.931423972679827,25.9566432936319,331.61551398282865
8879,Office,8597.0,1957.0,7.0,23.20638950936632,28.13695586694924,17.181313525359556
8880,Parking,24971.0,1924.0,1.0,9.27547663316306,70.52651178193648,14.769156244144742
8881,Market,25318.0,1934.0,1.0,10.837452755260914,83.5485144091736,0.8949864599906796
8882,"Fire Station, Fire Stations",283.0,1911.0,2.0,23.04780152390225,71.10168491480506,27.48407116823806
8883,"Community Center, Community Centers",517.0,1987.0,2.0,21.86697766234434,70.93735966258313,57.29738284501906
8884,Patient Care,203105.0,1916.0,19.0,11.972623387026177,62.04630875716063,119.3876002205979
8885,Library,114419.0,1998.0,10.0,15.550644414490053,61.78321690871353,163.61268540622368
8886,Theater,23667.0,2002.0,25.0,23.502202803281413,25.74358038459547,140.12767525664202
8887,Patient Care,211932.0,1972.0,8.0,12.930033621316364,63.36065795799107,152.58036491537288
8888,Other/Specialty Hospital,34474.0,1925.0,26.0,15.57808823919171,61.01861040936302,109.2806769371917
8889,Campsites,7287.0,1963.0,1.0,10.602874239170948,71.57532019938765,0.0197319881440948
8890,Data Center,6652.0,1958.0,3.0,10.146849568046191,45.40416500265101,74.49494042080177
8891,Other - Public Services,63979.0,1917.0,9.0,15.36486079952116,62.71314966939268,42.82817940729015
8892,College Classroom,162777.0,1927.0,7.0,22.076747112987753,71.1609093483871,141.61820096566979
8893,Ice Arena,83793.0,1924.0,13.0,15.380450150170411,62.60604018510026,128.03369783482265
8894,Community Center,9881.0,1981.0,1.0,9.766414672581607,84.17497873648375,0.0197319881440948
8895,"Park, Community Centers",80644.0,1935.0,1.0,22.51717072692036,71.12005648413509,190.10123921348918
8896,Museum,64756.0,1936.0,7.0,10.017200248509017,71.51945228158309,52.335783540956385
8897,"Fire Station, Fire Stations",20197.0,1937.0,1.0,23.05733371753676,71.00391826987348,40.193480619623244
8898,Entertainment/public assembly,7040.0,1993.0,3.0,14.969483204239397,71.34587646992689,33.07991526057742
8899,Other,2007.0,1998.0,2.0,21.404752080551546,71.59014756624626,7.02559048289843
8900,Support,98416.0,1978.0,10.0,13.105381016118304,63.48031064677095,202.96782364810804
8901,Athletic,301507.0,1971.0,7.0,12.705350147575274,62.63120295880735,156.44771694612234
8902,Sports Arena,14583.0,1918.0,11.0,13.348624200620636,64.2024620132239,0.0197319881440948
8903,Technology/science,55445.0,1955.0,6.0,8.65317722629025,62.91554386557396,15.95394674537564
8904,Park,283.0,1953.0,1.0,21.98546271305173,71.22328984731874,0.0197319881440948
8905,Housing,65238.0,1944.0,4.0,13.15108836194442,62.62020493751618,36.106432042467645
8906,Warehouse (Conditioned),27761.0,1930.0,1.0,9.254556253326774,76.66170490171075,37.82387624928069
8907,Sports Stadium,229192.0,2001.0,5.0,10.16756254482216,71.86979439770245,137.41004364511062
8908,Sports Stadium,22241.0,1988.0,23.0,23.76697971942908,71.83867084307435,137.37585265957162
8909,Community Center,10271.0,1974.0,2.0,10.069763543202605,83.28774949070615,0.0197319881440948
8910,Student Center,24402.0,1968.0,3.0,24.102826109473632,26.35096346145915,4.571268197632055
8911,Sports Stadium,861524.0,1969.0,25.0,22.361501236220953,62.02926330755569,202.2923454801978
8912,Museum,60833.0,1969.0,7.0,10.73048538692373,84.17497873648375,17.740869893136576
8913,College Classroom,87897.0,1958.0,12.0,22.461254849962202,72.09886958418285,65.52021471263629
8914,Museum,26931.0,1968.0,9.0,23.968599152257276,27.6312757281381,63.45724657036147
8915,Student Union,676711.0,1935.0,15.0,23.312013498912762,26.62308905709988,436.8504745326578
8916,Other - Recreation,4546.0,1923.0,5.0,15.722208961686208,62.00239206730761,26.635799570574125
8917,Restaurant,16212.0,1944.0,9.0,15.44460409439619,62.93352222698724,16.770161894742074
8918,Education,99271.0,1932.0,2.0,14.942011440082638,71.29151543603007,44.67926313555804
8919,Office,242971.0,1989.0,13.0,15.267586167040795,63.13436937429493,120.33286486169044
8920,College Classroom,233395.0,1983.0,9.0,9.145861297988507,63.55414413042779,335.02544733380813
8921,Ice Arena,409808.0,1958.0,15.0,11.924527985398452,63.20878714418041,804.8124198800843
8922,"Fire Station, Fire Stations",25697.0,2001.0,1.0,22.42949660424726,71.2305024802988,13.959641445122863
8923,Worship Facility,101764.0,1988.0,12.0,15.422219240521711,71.01441287630028,53.04815027034642
8924,Sports Facility,17176.0,1926.0,1.0,11.070874716152225,44.36251179860247,134.3753623855728
8925,Support,148298.0,1971.0,8.0,11.997821843663118,63.68725383974766,451.8313165405243
8926,Entertainment/public assembly,283.0,1992.0,2.0,14.912223385726321,70.887355382105,14.68649002915205
8927,College Laboratory,393400.0,1994.0,21.0,23.490241272879505,28.59759062621844,116.35085246368062
8928,Parking: Enclosed Garage,64058.0,1979.0,13.0,9.684783193951212,63.79539493383518,47.19090609952606
8929,Dormitory,18688.0,1962.0,4.0,9.335515369260307,62.21202009793991,39.79399579294215
8930,Campsites,490.0,1974.0,1.0,9.606294138676473,72.9994699906236,22.186641144696942
8931,Gynasium,16228.0,1961.0,7.0,15.532934000483005,60.48979683912945,132.47288703276135
8932,Data Center,30601.0,1984.0,3.0,15.396181549448759,71.29304418825875,44.69240055812387
8933,K-12 School,95063.0,1961.0,4.0,15.343015289726411,62.39792720789059,159.5263024848389
8934,Office,170767.0,1973.0,6.0,22.19172668102532,62.92622208782864,297.4232328600812
8935,Park,283.0,2009.0,1.0,22.266711198991317,71.74307680284298,0.0197319881440948
8936,Retail,41680.0,1994.0,6.0,21.5956995536923,71.08449978254401,38.646649204919015
8937,Industrial,24847.0,1977.0,1.0,24.60198373968172,71.96186791368396,38.16922938017069
8938,Athletic,449509.0,1935.0,24.0,13.842104111357791,62.75294549880618,839.6593341313126
8939,College Classroom,70020.0,2001.0,2.0,11.599873100850234,28.16549375162581,27.490929251777775
8940,College Classroom,56198.0,1938.0,6.0,9.111482764016124,62.96703326637931,26.01046021960181
8941,Library,436372.0,1944.0,11.0,9.935429945923175,62.01126753315438,62.01159418472096
8942,Police Station,88643.0,1929.0,9.0,15.803962650439427,62.9761485632125,64.25499685594342
8943,Sports Stadium,89104.0,1953.0,26.0,25.075584311937067,25.99495651634733,151.0903740462002
8944,Support,143375.0,1971.0,4.0,13.091361707268605,62.87843664175252,31.5663563732906
8945,Research,252398.0,1976.0,26.0,13.608197352562083,62.1819597384396,1156.914500193503
8946,Sports Stadium,36060.0,1906.0,21.0,22.227759573785555,71.38962516729637,365.41040931893593
8947,Research,155073.0,1927.0,8.0,13.42935793626828,62.24803910146419,486.69625548322716
8948,Sports Stadium,88679.0,1958.0,9.0,24.532760365798467,28.11865797159128,13.689257928231065
8949,Hospital,142285.0,1975.0,4.0,9.324804632286845,74.16208612705864,31.45530822253282
8950,Swimming Pool,32457.0,1928.0,14.0,15.364569220927674,62.16528574152471,152.32647085882874
8951,Education,13265.0,1963.0,4.0,15.199663252934831,70.30874793920897,33.63790948552533
8952,Education,11274.0,1938.0,2.0,15.239634780498081,70.98786305069827,22.027433436259948
8953,Community Center,64345.0,1981.0,2.0,11.189496980302042,84.17497873648375,42.958928050602964
8954,Gymnasium,78146.0,1913.0,28.0,9.594493161297699,64.51671055002647,240.2524541133365
8955,Animal Kennels,34529.0,1951.0,1.0,9.84311656780338,71.29094970831211,0.0197319881440948
8956,Athletic Field,26514.0,1997.0,18.0,24.073197952345435,29.23645488027458,112.78671724958336
8957,Other/Specialty Hospital,52377.0,1945.0,14.0,15.179790870079406,62.59390483230095,18.517590987222835
8958,Animal Kennels,13971.0,1922.0,2.0,12.807097155971723,63.56522983855153,0.0197319881440948
8959,Prison/Incarceration,368009.0,1986.0,11.0,12.699513201637325,62.87746323377245,394.3196094633455
8960,Office,70967.0,1966.0,12.0,15.377193329286218,63.30936756276321,96.44036300220577
8961,garage,523572.0,1921.0,28.0,22.124281632513792,62.98568243023276,513.116041578244
8962,Library,75259.0,1909.0,12.0,25.075584311937067,26.09377745309428,131.57854784270825
8963,Social/Meeting Hall,14828.0,1918.0,8.0,15.551001204852028,62.14462073165143,8.975809939300795
8964,Chapel,274160.0,1943.0,12.0,10.132185886575453,62.84187372013467,279.4557646522903
8965,College Laboratory,452152.0,1919.0,23.0,24.512317800990548,28.19491190589364,405.9108225181814
8966,Gymnasium,120395.0,1949.0,18.0,9.975915764219081,63.24789276445175,89.1484005200341
8967,Library,9269.0,1918.0,8.0,15.22993131664272,61.93444351513087,20.087998256830424
8968,Other - Lodging/Residential,283.0,1910.0,11.0,15.9266298485616,61.34944269551437,0.15596632580059122
8969,Office,31742.0,2006.0,9.0,23.6825916850399,63.44586504938469,26.556951667298364
8970,Other - Public Services,12507.0,1903.0,5.0,15.698677711418089,62.02876539121096,50.47154853861528
8971,Museum,66460.0,1964.0,10.0,24.02720944738923,63.20256331790804,28.7079921594709
8972,Other,11597.0,1934.0,1.0,22.214911855748664,70.69957750064583,202.40400982174265
8973,Library,34646.0,1927.0,7.0,9.460492890365206,62.15105523312982,355.7291600777879
8974,Other/Specialty Hospital,22673.0,1969.0,9.0,15.371659033003809,61.68073840127155,30.506484696315283
8975,Manufacturing Facility,112972.0,2003.0,3.0,9.46267494634907,63.9614563085976,156.67733516643307
8976,Gynasium,64689.0,1942.0,2.0,10.041892778396193,61.74720853223342,102.55176196370098
8977,Parking: Open Air Ramp,138269.0,1951.0,7.0,10.086148983533445,64.22777362042216,0.0197319881440948
8978,Patient Care,229054.0,1911.0,11.0,12.831532229832602,62.43304673318374,53.58081955451574
8979,Community Center,10028.0,1980.0,1.0,8.941728801370552,84.17497873648375,3.7919711841561785
8980,Education,6298.0,1941.0,3.0,15.351478077314821,71.10769318679816,4.580116835148232
8981,Research,667906.0,1980.0,8.0,13.176322175035112,63.50493451410581,236.4247299513533
8982,Services Plant,9734.0,1937.0,1.0,8.777804806908478,84.17497873648375,48.77208202140377
8983,Parking Garage,479974.0,2015.0,19.0,24.584556040627017,70.908192752166,3.037105401240609
8984,"Recreation Center, Community Centers",283.0,1904.0,1.0,23.238736250664477,70.68540298854703,25.62632386852655
8985,Gymnasium,138699.0,1998.0,6.0,9.045405821833246,72.17470970807715,439.12186071398764
8986,K-12 School,393030.0,1965.0,7.0,15.53510884399998,61.6913076460234,30.921620672310834
8987,Entertainment/public assembly,25409.0,1990.0,2.0,15.00578431991567,71.13377481471804,16.594357538456737
8988,Housing,63709.0,1964.0,9.0,12.604469987955367,63.25783967779104,44.23073691644573
8989,College Classroom,27606.0,2004.0,8.0,23.285544014481363,63.92661043197809,33.03738688597997
8990,Retail,14880.0,1951.0,2.0,22.3109090850264,70.95112985862245,77.60791927841038
8991,Primary/Secondary Classroom,29146.0,1915.0,1.0,12.275477277704594,84.17497873648375,5.901417822229508
8992,Public Service,9970.0,1987.0,5.0,25.075584311937067,27.33882823289642,0.0197319881440948
8993,Public services,283.0,1958.0,3.0,15.309009869079558,71.07839996105625,51.17976918446301
8994,Dormitory,316538.0,1970.0,7.0,9.222597878524992,73.01384110629448,137.90770028590228
8995,Laboratory,341235.0,1969.0,12.0,9.680608827351797,62.25961081852173,291.6342274254646
8996,Patient Care,219637.0,1972.0,7.0,13.147034647775357,62.5944998827559,257.4245208264915
8997,Community Center,283.0,1929.0,1.0,10.31025692143776,84.17497873648375,1.2483119328681909
8998,garage,175278.0,1910.0,11.0,23.564693914276802,27.4571056286402,22.642658327453006
8999,Dormitory,98905.0,1908.0,14.0,10.034977204754636,63.29409088497398,95.99157730025428
9000,"Fire Station, Fire Stations",19682.0,1944.0,3.0,22.923688368915705,71.19897983274831,0.0197319881440948
9001,Industrial,25791.0,1969.0,4.0,9.556637432401272,84.17497873648375,63.06440133753494
9002,Non-Refrigerated Warehouse,21061.0,2017.0,8.0,15.451480763659886,61.68589484064314,43.392083149039806
9003,Hospital (General Medical & Surgical),249413.0,1997.0,12.0,15.709417791670953,61.8367527745954,1322.9445066070175
9004,Urgent Care Center/Clinic/Other Outpatient Office,358747.0,1986.0,5.0,15.289978577493878,62.18360625352003,37.22945928751442
9005,Data Centre,2370.0,1949.0,2.0,10.593350048694601,71.50965351112117,66.49672863142922
9006,Housing,19802.0,1932.0,9.0,13.136547677328961,63.1566639252435,25.581134671239376
9007,Worship Facility,16777.0,1977.0,3.0,22.533154309120647,71.32841236902776,27.1666671911365
9008,Parking: Enclosed Garage,14915.0,1976.0,10.0,9.5303687093509,63.92253988995252,80.78108507035131
9009,Social/Meeting Hall,78944.0,1990.0,13.0,15.681749846694693,61.84352884134532,136.91374280154147
9010,Non-Refrigerated Warehouse,22836.0,1918.0,8.0,15.664275102811054,61.89880399402536,40.93195005075665
9011,Retail,87681.0,2009.0,8.0,15.16973150534554,71.2445251282108,135.17495725458392
9012,"Fire Station, Fire Stations",9801.0,1967.0,2.0,22.27339317196489,71.59969745176599,32.30853051416226
9013,College Laboratory,201331.0,1968.0,2.0,10.581922292862963,63.4327864320972,288.0451025803251
9014,Other - Public Services,24758.0,1926.0,5.0,15.606119442767747,62.09131203941593,118.2133208645799
9015,Academic,111271.0,1926.0,1.0,10.41232899788772,46.4758288745563,58.1498836396367
9016,Athletic Field,3901.0,1929.0,21.0,24.328547981466958,63.12531491317414,0.0197319881440948
9017,"Recreation Center, Community Centers",1096.0,1949.0,1.0,10.908501637260802,70.91836067940064,24.3772911684271
9018,Hotel,8604.0,1915.0,1.0,21.265093883324738,71.3889872009364,110.71213807391187
9019,Library,235899.0,1929.0,14.0,10.21538292988762,62.10476843806349,917.1742241696002
9020,Education,10610.0,1953.0,7.0,15.071544612168774,71.23987647593876,10.456872453593185
9021,Fire Station,17195.0,1967.0,6.0,15.631653643200421,63.5863806195762,44.243203680833616
9022,Community Center,283.0,1940.0,1.0,9.619533879291318,84.17497873648375,0.0197319881440948
9023,Other,81246.0,1916.0,1.0,21.556208368770722,62.42090040352577,18.686141174389498
9024,"Park, Community Centers",18967.0,1921.0,1.0,15.592833316853907,71.61688294600715,22.317028466857646
9025,Recreation Center,7058.0,1968.0,2.0,24.496330774560167,70.81843927696276,0.0197319881440948
9026,Auditorium,41661.0,2000.0,8.0,23.697650855999438,27.47860484234271,23.078808137983053
9027,Office,22907.0,1967.0,5.0,8.958524873612943,63.50608267385861,138.6284309873193
9028,College Classroom,65703.0,1950.0,7.0,22.72906332741812,28.0739838250673,19.328399587909715
9029,College Laboratory,167437.0,1965.0,11.0,9.93287973651207,63.71826739572408,437.34053322213805
9030,Fire Station,11260.0,1961.0,7.0,15.560956862800156,62.59942861804347,46.209032102657346
9031,Public services,20540.0,1937.0,5.0,14.893621604479007,70.66952798825844,311.6020843556802
9032,Library,5868.0,1908.0,9.0,15.766181176291765,62.26053862715394,0.0197319881440948
9033,Community Center,283.0,1974.0,1.0,10.240272399746875,82.46861612808772,0.0197319881440948
9034,Social/Meeting Hall,93365.0,1925.0,9.0,15.525773454316536,62.58315416872369,101.99437286711427
9035,Sports Facility,33925.0,1926.0,1.0,10.60628089783737,83.56070414913299,61.73884739615451
9036,Housing,73286.0,1965.0,8.0,12.993816593522016,62.32499005870718,31.315388808634463
9037,Maintenance Repair Shop,32351.0,1971.0,9.0,8.775356483640374,63.79428694101695,61.05452368154066
9038,Conference Center,165946.0,2001.0,19.0,22.952419801732855,26.5971488740141,106.55664734211717
9039,Athletic Field,68399.0,1936.0,9.0,9.358291492192363,63.11714507574359,117.46712083819492
9040,Stadium,112653.0,2010.0,13.0,22.42390872904464,71.42748328342762,364.2788572360337
9041,Non-Refrigerated Warehouse,17826.0,1972.0,2.0,15.706833549278725,62.27154401969948,51.53673599465831
9042,Other - Lodging/Residential,283.0,1910.0,7.0,15.728319965728616,62.62324211381509,7.436812217158206
9043,Academic,31173.0,1928.0,1.0,11.387879590543944,47.04950899677716,91.4611909740688
9044,Maintenance Repair Shop,113010.0,1945.0,10.0,9.72331319150412,64.13925740282833,20.61970244752417
9045,Museum,752038.0,1947.0,23.0,21.723414985841323,62.71814238643669,1215.3361279890987
9046,Gynasium,11184.0,2003.0,4.0,9.324373853909574,70.17895779410964,39.71406517785763
9047,Museum,47051.0,1993.0,12.0,10.103089861451654,75.1740861783258,281.8371773063323
9048,Residence Hall,353794.0,1998.0,4.0,22.800321710697027,71.17341482522117,25.43928269890492
9049,Retail Store,21413.0,2003.0,6.0,24.426609631490802,27.14724852487071,65.18566277612283
9050,Athletic,297389.0,1981.0,11.0,12.981974468251256,62.89629622171172,352.99512831645734
9051,Social/Meeting Hall,62392.0,1914.0,23.0,15.632749175113329,61.84157609911615,84.6305163540815
9052,Residence Hall,16166.0,2017.0,22.0,22.233371622400934,71.01281722070186,39.27869897026255
9053,Public services,103307.0,2007.0,4.0,14.83791377607291,71.3037523039398,89.5256104509877
9054,Prison/Incarceration,101414.0,1982.0,12.0,15.352438386242177,62.1427732721524,150.01353462542895
9055,Dormitory,151865.0,1947.0,6.0,9.932924168211196,84.17497873648375,34.81960257416088
9056,Academic,102939.0,1945.0,4.0,10.046186645513348,47.9885676791593,135.72528140286482
9057,College Classroom,51076.0,1952.0,9.0,9.476155404938224,62.62751817299771,48.33174722342572
9058,Retail,154208.0,1942.0,4.0,22.153962385013216,71.08427662966712,25.51754214056669
9059,K-12 School,763129.0,1931.0,6.0,15.664743707425925,61.66780808703757,120.3037976458037
9060,Health Services,87857.0,2001.0,12.0,25.075584311937067,25.5083874959562,18.43049889561334
9061,Technology/science,10620.0,1943.0,2.0,14.970032566429028,71.59636606999969,0.0197319881440948
9062,K-12 School,82959.0,1910.0,5.0,15.49787224700294,62.82676092929162,119.15997557630487
9063,Education,9356.0,2007.0,3.0,15.118065489827751,71.70359544193259,26.721755593713787
9064,Police Station,6447.0,1921.0,12.0,15.914115681434868,62.14331706220929,131.22236763280566
9065,Parking: Enclosed Garage,60092.0,1913.0,13.0,9.08758379459272,63.91733179692734,79.60088882012718
9066,Park,283.0,1950.0,1.0,22.12583454612961,71.73621482433641,0.0197319881440948
9067,Patient Care,28211.0,1942.0,6.0,12.19009303601471,62.52862863877655,54.2236387971743
9068,Technology/science,283.0,1910.0,11.0,15.001478209509973,71.8485980377887,4.745854308400197
9069,Parking Garage,351472.0,2006.0,6.0,22.864866521112887,71.38315260071117,0.0197319881440948
9070,Library,21597.0,1915.0,9.0,15.792822082269579,61.68439754316393,126.07360362325095
9071,Primary/Secondary Classroom,11969.0,1978.0,1.0,12.355260146823564,84.17497873648375,0.0197319881440948
9072,Classroom,88970.0,2005.0,14.0,22.921197070408407,71.48255824442637,403.58012960218184
9073,Other,14988.0,1984.0,2.0,22.148171922392986,71.33095681387509,35.14617883392721
9074,Education,495282.0,2003.0,6.0,15.118707551781084,70.76582074455743,160.94290199815865
9075,Warehouse (Conditioned),8033.0,1928.0,7.0,21.904690028292652,62.99274950605786,30.166003817247773
9076,Hotel,155984.0,2009.0,6.0,9.206577799626828,71.92586001960741,17.26343604765979
9077,Community Center,283.0,1978.0,1.0,10.930511280894992,83.98312572391035,39.473977449969425
9078,K-12 School,43771.0,1981.0,4.0,15.77203461171893,25.5083874959562,56.17346977415171
9079,Museum,4520.0,2003.0,11.0,22.427964088973223,71.16079849590889,44.022820418413744
9080,Retail Store,6267.0,1965.0,18.0,10.594270894969844,62.29483140362107,68.71395728274099
9081,Museum,20685.0,1955.0,7.0,25.075584311937067,25.5083874959562,22.30566622430056
9082,Campsites,2282.0,1943.0,1.0,10.927472267662441,83.3238254691223,10.062246588252396
9083,Education,16630.0,2005.0,10.0,14.955219307574671,72.32796894464019,39.43328606974303
9084,Laboratory,25784.0,1951.0,4.0,10.659894880336253,80.82167534910178,46.35148893523295
9085,Sports Stadium,26204.0,1966.0,14.0,25.075584311937067,26.36620190874325,348.44718065422643
9086,Auditorium,71078.0,1915.0,4.0,10.039179881155079,84.17497873648375,51.14522740461152
9087,Other - Public Services,11794.0,1908.0,3.0,15.804294860422848,61.4792876890699,0.0197319881440948
9088,College Laboratory,149877.0,1973.0,7.0,24.03775992879308,27.00020051213894,7.64754263812253
9089,Ice Arena,237483.0,1969.0,12.0,9.637672471684903,63.25138736092363,51.01908914210316
9090,Services Plant,26545.0,1960.0,1.0,8.681229297474351,71.55455116487862,85.8632866683431
9091,Library,58402.0,1988.0,9.0,24.245906087947613,25.5083874959562,182.13475608746623
9092,Fire Station,37812.0,1970.0,11.0,15.547736832763754,62.23245802562159,57.366385081199354
